기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20244,A,골목상권,3110891,구암초등학교,CS100010,커피-음료,44824543,8053,36419842,8404701,5848106,7066075,6378479,9584456,7542726,4659931,3744770,6220,8325575,14001271,16672650,5316005,502822,13585402,30765367,727505,3520748,6515321,21980165,8392910,3214121,6511,1542,1181,1347,1173,1441,1369,920,622,5,1809,2242,2757,1087,153,2521,5470,203,636,1023,3907,1515,708,2337404.0,5.0,458822062.0,118157497.0,54607775.0,32111502.0,59226520.0,76233567.0,16814313.0,13331099.0,69606952.0,18732837.0,768.0,370.0,398.0,76.0,90.0,109.0,96.0,136.0,261.0,41.0,43.0,58.0,49.0,70.0,109.0,35.0,47.0,51.0,47.0,66.0,152.0,374.0,0.0,374.0,208694.0,96649.0,112046.0,52614.0,19313.0,28123.0,37718.0,29797.0,41129.0,56562.0,42313.0,23672.0,23978.0,34008.0,28164.0,29938.0,29374.0,29649.0,29681.0,29538.0,29800.0,30717.0,10,10,10,1,0,0,0,195414,443215,11620,관악구,11620565,성현동,40509
20244,A,골목상권,3110892,관악구 중앙길,CS100010,커피-음료,51241215,7489,31054650,20186565,5574336,6039252,8089304,5863333,5488425,7996995,12189570,0,5581631,14080841,14610821,15695727,1272195,17874575,33366640,569801,14808440,12110329,6601226,10467018,6684401,4733,2756,931,999,1121,894,788,1211,1545,0,958,1840,2127,2355,209,2995,4494,77,2332,2119,874,1351,736,2557919.0,6.0,5352501127.0,1481834426.0,657244813.0,419640443.0,700553038.0,842062228.0,191653809.0,183062104.0,640546804.0,235903462.0,11540.0,5703.0,5837.0,719.0,3031.0,2315.0,1286.0,1377.0,2812.0,353.0,1406.0,1278.0,696.0,697.0,1273.0,366.0,1625.0,1037.0,590.0,680.0,1539.0,7403.0,0.0,7403.0,4235673.0,1987408.0,2248265.0,347085.0,1146058.0,909566.0,572647.0,500814.0,759504.0,1279706.0,871084.0,424053.0,421325.0,650029.0,589474.0,587327.0,591321.0,596406.0,591088.0,588495.0,631492.0,649541.0,21,25,4,1,8,2,4,195677,442761,11620,관악구,11620615,중앙동,259916
20244,A,골목상권,3110895,샤로수길,CS100010,커피-음료,362203096,32246,219007914,143195182,36584503,46718654,47198662,41855609,46650486,72530989,70664193,4885901,6573365,83979807,87814553,146822945,32126525,143952131,183819411,11074842,150335613,90278224,23425214,35420601,17237052,20538,11708,3463,4410,4460,4028,4177,6103,5605,314,2245,8076,8796,10543,2272,13179,17045,925,13602,7705,2393,3712,1888,3081700.0,7.0,5004066746.0,1233372975.0,654084931.0,404340412.0,585805276.0,761591480.0,209485282.0,180869401.0,738770671.0,235746318.0,8435.0,4256.0,4179.0,617.0,2705.0,1780.0,918.0,858.0,1557.0,303.0,1314.0,1007.0,494.0,454.0,684.0,314.0,1391.0,773.0,424.0,404.0,873.0,5758.0,0.0,5758.0,3705004.0,1819041.0,1885963.0,405117.0,1246531.0,750846.0,448479.0,364438.0,489593.0,908706.0,712113.0,424412.0,430323.0,709383.0,520067.0,507398.0,512160.0,519822.0,515514.0,527953.0,561871.0,560286.0,43,47,6,3,6,3,4,196117,441883,11620,관악구,11620585,낙성대동,315417
20244,A,골목상권,3110896,관악우성아파트,CS100010,커피-음료,10841757,1544,7857209,2984548,1273190,1945001,1504803,1676819,1457396,1945678,1038870,0,3071233,3756589,2809145,916968,287822,3598876,7242881,151777,1192107,1659142,2671823,2890370,2276538,1164,380,263,265,196,210,230,258,122,0,392,468,487,169,28,623,921,35,170,240,355,389,355,2878854.0,6.0,176613792.0,46132608.0,21911633.0,13883477.0,22858197.0,29157462.0,7442469.0,5503941.0,22269223.0,7454782.0,193.0,102.0,91.0,22.0,24.0,35.0,28.0,26.0,58.0,15.0,14.0,23.0,12.0,13.0,25.0,7.0,10.0,12.0,16.0,13.0,33.0,118.0,0.0,118.0,191542.0,86910.0,104631.0,27737.0,28267.0,31388.0,29373.0,27907.0,46868.0,46776.0,39016.0,23806.0,24636.0,33026.0,24283.0,27036.0,27230.0,27238.0,27176.0,27415.0,27678.0,27768.0,4,5,0,0,0,0,1,196226,442968,11620,관악구,11620575,행운동,23731
20244,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),CS100010,커피-음료,80355217,13292,48388106,31967111,9081791,12455957,9466089,7878018,9506251,15677199,16289912,3711200,3802374,24022405,25823275,16998293,5997670,34737821,42242397,438686,26121925,28790495,10371167,8268840,2989106,7834,5458,1524,1922,1506,1427,1455,3010,2448,336,733,4050,4318,2858,997,6568,6526,63,4269,5606,1798,938,418,2629438.0,6.0,2559831428.0,644520959.0,323789971.0,194757178.0,312339914.0,403509884.0,96718702.0,88017261.0,378808054.0,117369505.0,6463.0,3210.0,3253.0,394.0,2105.0,1408.0,700.0,696.0,1160.0,196.0,1004.0,764.0,381.0,342.0,523.0,198.0,1101.0,644.0,319.0,354.0,637.0,4472.0,0.0,4472.0,1558233.0,726758.0,831475.0,169881.0,435808.0,326377.0,207571.0,165468.0,253127.0,468521.0,319763.0,148317.0,146970.0,246617.0,228045.0,215695.0,216209.0,219059.0,216907.0,215751.0,232258.0,242355.0,9,10,0,0,0,0,1,196764,441656,11620,관악구,11620625,인헌동,111817
20244,A,골목상권,3110901,인헌고등학교(인헌중학교),CS100010,커피-음료,55133430,8094,32722284,22411146,3751022,6168260,7264595,6891473,8646934,9784466,12626680,1278902,5082146,18418957,15259922,12552815,2540688,21352923,27884516,77019,10862824,18786956,8570155,6962079,3978406,4781,3313,708,968,985,1020,1100,1433,1880,195,805,2502,2229,1816,547,4005,3895,19,1969,3083,1227,1165,436,2558159.0,6.0,3411268029.0,875189531.0,415223023.0,258304094.0,430512235.0,579708725.0,130272606.0,105295665.0,472349642.0,144412508.0,4778.0,2243.0,2535.0,379.0,955.0,836.0,600.0,716.0,1292.0,192.0,434.0,416.0,299.0,327.0,575.0,187.0,521.0,420.0,301.0,389.0,717.0,2599.0,0.0,2599.0,1204641.0,549330.0,655311.0,151135.0,215458.0,229628.0,187676.0,166703.0,254041.0,378098.0,260705.0,118861.0,111950.0,170439.0,164589.0,167056.0,165483.0,169709.0,166847.0,164958.0,179011.0,191577.0,6,8,0,0,0,0,2,197183,441216,11620,관악구,11620625,인헌동,92180
20244,A,골목상권,3110902,사당역 4번,CS100010,커피-음료,425691016,102853,272374162,153316854,45649299,55844940,53321485,59276214,58282224,87944556,65372298,0,51907965,137460796,106252862,112192179,17877214,218411249,207279767,8574954,90955453,136997274,87988160,65564218,35610957,67475,35378,12411,13701,13631,14054,13678,19659,15719,0,14969,30686,24516,28529,4153,52281,50572,1967,22302,32973,19588,17100,8923,3061421.0,7.0,4912961309.0,1229228129.0,625401642.0,399167475.0,593456979.0,850087889.0,214823344.0,158240887.0,627052965.0,215501999.0,9406.0,4501.0,4905.0,609.0,2204.0,1968.0,1074.0,1230.0,2321.0,307.0,998.0,1052.0,548.0,577.0,1019.0,302.0,1206.0,916.0,526.0,653.0,1302.0,5592.0,0.0,5592.0,2261850.0,1087504.0,1174346.0,293328.0,391418.0,420813.0,317463.0,311433.0,527396.0,631385.0,473279.0,243981.0,243951.0,370391.0,298865.0,313768.0,315774.0,318251.0,315492.0,316886.0,338060.0,343617.0,13,20,5,1,5,1,7,198001,441642,11620,관악구,11620630,남현동,250733
20244,A,골목상권,3110903,방배아이파크아파트,CS100010,커피-음료,102673629,14757,81283290,21390339,14781012,17823503,14774620,16350267,17553888,17623316,3767023,0,39025646,37408261,18568894,7282421,388407,58286591,30105193,544245,5702696,18102253,33664196,21081327,9297067,12436,2321,2605,2573,2208,2583,2467,1575,746,0,5723,4980,2732,1249,73,8388,5553,132,1203,2863,5337,3395,1014,3686493.0,7.0,1903393564.0,461922059.0,230421636.0,137346500.0,225346831.0,327957119.0,67286155.0,55899096.0,315171787.0,82042381.0,3853.0,1750.0,2103.0,617.0,513.0,442.0,640.0,711.0,930.0,287.0,222.0,203.0,288.0,347.0,403.0,330.0,291.0,239.0,352.0,364.0,527.0,1622.0,0.0,1622.0,1161406.0,515053.0,646352.0,262373.0,123175.0,142397.0,213799.0,181394.0,238267.0,327515.0,241884.0,132572.0,131237.0,179187.0,149012.0,167285.0,168173.0,168200.0,168362.0,166346.0,161719.0,161320.0,7,8,0,0,0,0,1,198645,443636,11650,서초구,11650590,방배본동,92803
20244,A,골목상권,3110904,이수역 5번,CS100010,커피-음료,93120877,16737,65456427,27664450,11822530,13706928,13971804,13049327,12905838,14146233,13518217,0,17705575,37077254,24348904,13237698,751446,38785518,44047341,767767,20208468,26392432,17814381,12587577,5062234,12739,3998,2563,2530,2388,2633,2625,2122,1876,0,5461,6393,3597,1245,41,8154,7175,116,2727,5107,3325,2843,1210,3462900.0,7.0,636487484.0,150711915.0,77220213.0,45397961.0,75562935.0,111050211.0,23648395.0,18142612.0,107736293.0,27016949.0,981.0,443.0,538.0,136.0,142.0,171.0,173.0,128.0,231.0,59.0,67.0,77.0,75.0,60.0,105.0,77.0,75.0,94.0,98.0,68.0,126.0,482.0,0.0,482.0,277097.0,126781.0,150316.0,39583.0,35167.0,52000.0,52321.0,45645.0,52380.0,33035.0,60245.0,50530.0,50915.0,57148.0,25222.0,42109.0,42204.0,41452.0,41165.0,41694.0,35026.0,33447.0,8,10,0,0,0,0,2,198658,442868,11650,서초구,11650610,방배2동,47127
20244,A,골목상권,3110907,방배초등학교,CS100010,커피-음료,11970063,1298,7208099,4761964,1303950,1310891,1292404,2149707,1151147,2405115,2356849,0,2003273,3640053,3805048,2288927,232762,6072985,3520718,19371,740167,2681566,1820454,1715050,2617095,761,537,120,155,154,181,151,258,279,0,214,353,500,211,20,661,418,4,116,310,230,156,262,3449178.0,7.0,1682625380.0,409663971.0,202718029.0,117619590.0,196217432.0,284359190.0,59096603.0,49353245.0,291384239.0,72213081.0,3402.0,1547.0,1855.0,621.0,424.0,475.0,619.0,536.0,727.0,290.0,169.0,236.0,272.0,259.0,321.0,331.0,255.0,239.0,347.0,277.0,406.0,1451.0,0.0,1451.0,856533.0,372617.0,483916.0,211969.0,103458.0,112275.0,139576.0,127778.0,161479.0,224896.0,184949.0,106314.0,101723.0,133837.0,104817.0,122889.0,121834.0,121512.0,121618.0,122741.0,120545.0,125395.0,12,13,0,0,8,1,1,198700,443064,11650,서초구,11650621,방배4동,103888
20244,A,골목상권,3110912,방배동사이길,CS100010,커피-음료,300309800,60081,229008428,71301372,44502714,48156614,42128257,46825666,47395177,40857942,30443430,0,77306541,101343213,68343339,46473219,6843488,135694310,135616502,4547950,34945722,68657810,70920833,61736597,30501898,45782,14299,9112,9433,8412,9249,9576,8186,6113,0,16938,18453,12833,10407,1450,28107,28271,1224,8758,13431,14536,12201,6228,3268887.0,7.0,226217994.0,56725210.0,27151225.0,16083181.0,27213634.0,37458356.0,7854079.0,6761415.0,37420136.0,9550758.0,293.0,129.0,164.0,47.0,39.0,35.0,55.0,48.0,69.0,23.0,15.0,14.0,24.0,23.0,30.0,24.0,24.0,21.0,31.0,25.0,39.0,135.0,0.0,135.0,139642.0,60420.0,79221.0,28879.0,11870.0,18115.0,26983.0,21622.0,32172.0,25503.0,28904.0,20989.0,22303.0,26942.0,15000.0,20196.0,20057.0,19801.0,20156.0,20006.0,19852.0,19572.0,5,7,0,0,0,0,2,199133,443860,11650,서초구,11650590,방배본동,26478
20244,A,골목상권,3110913,방현초등학교(방배119안전센터),CS100010,커피-음료,19582155,2026,19582155,0,3982477,3472913,2915963,5154696,4056106,0,0,0,3294309,10401973,3847614,1564415,473844,9247250,5252379,0,2536888,4109322,2300695,2929086,2623639,2026,0,386,357,379,423,481,0,0,0,496,1021,379,123,7,1079,685,0,379,554,292,364,174,3166166.0,7.0,2505897430.0,612517503.0,308832831.0,180525067.0,304825911.0,425890532.0,100173373.0,72042390.0,394718525.0,106371298.0,706.0,329.0,377.0,131.0,88.0,85.0,139.0,106.0,157.0,59.0,37.0,46.0,56.0,55.0,76.0,72.0,51.0,39.0,83.0,51.0,81.0,279.0,0.0,279.0,731306.0,334714.0,396592.0,163995.0,84114.0,92810.0,122533.0,119590.0,148264.0,219704.0,172628.0,82951.0,73117.0,90572.0,92334.0,109438.0,108878.0,107956.0,107670.0,107392.0,94428.0,95545.0,7,7,0,0,0,0,0,198951,441910,11650,서초구,11650620,방배3동,148771
20244,A,골목상권,3110915,서래초등학교,CS100010,커피-음료,178977115,16100,133430766,45546349,23527497,31412249,28055280,22754426,27681314,20748976,24797373,0,20774981,58424326,60746587,37736124,1295097,54013873,100970517,1027788,14711445,36817262,52192248,31002703,19232946,12345,3755,2457,2716,2293,2367,2512,1669,2086,0,2407,5113,5219,3237,124,5375,9582,158,1602,4192,4951,2755,1295,5751255.0,9.0,1095133431.0,236952603.0,139418889.0,79995551.0,121603583.0,194433737.0,53063897.0,29496070.0,195223060.0,44946041.0,1468.0,690.0,778.0,297.0,177.0,187.0,227.0,259.0,321.0,144.0,88.0,89.0,99.0,123.0,147.0,153.0,89.0,98.0,128.0,136.0,174.0,559.0,0.0,559.0,152236.0,69041.0,83196.0,27521.0,11395.0,18328.0,29337.0,27452.0,38203.0,36869.0,32732.0,18803.0,19413.0,25803.0,18615.0,22010.0,21641.0,21685.0,21596.0,21622.0,21613.0,22070.0,4,5,0,0,0,0,1,199372,443950,11650,서초구,11650590,방배본동,76657
20244,A,골목상권,3110916,내방역 4번,CS100010,커피-음료,86157915,5678,75863116,10294799,16000283,17406177,19055479,6574818,16826359,4680460,5614339,8108458,6424343,16571428,11426560,5147870,38479256,56449764,17563236,60557,4756016,12111305,17707907,14099393,25277825,4238,1440,821,790,856,949,822,671,769,30,953,2247,1545,790,113,2988,2459,10,807,1650,1173,943,863,3352725.0,7.0,2268255804.0,541356050.0,277247115.0,166210244.0,262652084.0,395515707.0,84026957.0,67827425.0,376066296.0,97353926.0,3818.0,1745.0,2073.0,494.0,520.0,701.0,676.0,554.0,873.0,256.0,235.0,325.0,288.0,256.0,385.0,238.0,285.0,376.0,388.0,298.0,488.0,1831.0,0.0,1831.0,614611.0,286663.0,327947.0,112371.0,82244.0,109277.0,111142.0,87433.0,112144.0,157364.0,127243.0,74508.0,74280.0,102485.0,78727.0,88882.0,89081.0,88540.0,89451.0,88399.0,85851.0,84409.0,5,5,0,0,0,0,0,199314,442867,11650,서초구,11650600,방배1동,103116
20244,A,골목상권,3110921,서울프랑스학교,CS100010,커피-음료,131576381,4223,104073640,27502741,17169160,20756104,23755540,22427218,19965618,23481779,4020962,4922312,6972160,27469647,15141666,40406076,36664520,43169368,53916547,0,4091300,14849204,18863938,34771201,24510271,3283,940,676,722,566,690,629,588,352,39,498,1881,942,513,350,1597,1939,0,299,886,944,820,582,4485642.0,8.0,859708712.0,197697693.0,109491743.0,64398707.0,102969666.0,155732953.0,39910472.0,23893262.0,128702967.0,36911249.0,1121.0,507.0,614.0,207.0,131.0,138.0,205.0,171.0,269.0,102.0,60.0,56.0,90.0,78.0,121.0,105.0,71.0,82.0,115.0,93.0,148.0,452.0,0.0,452.0,369112.0,173908.0,195203.0,89884.0,31914.0,45044.0,75271.0,57363.0,69636.0,104611.0,77146.0,44627.0,42883.0,54559.0,45286.0,52982.0,52952.0,53079.0,52929.0,52377.0,52718.0,52073.0,5,5,20,1,0,0,0,199704,444220,11650,서초구,11650581,반포4동,35625
20244,A,골목상권,3110922,내방역 1번,CS100010,커피-음료,31520387,3568,24959795,6560592,0,7047932,5294144,4997011,7620708,3147580,3413012,0,587282,14108762,10147692,6676651,0,9920793,19241328,166567,5568093,9457542,5459182,4919866,3590871,2784,784,0,817,666,484,817,398,386,0,96,1538,1107,827,0,1119,2298,22,666,1087,380,761,500,3592703.0,7.0,1487897105.0,365959718.0,181995736.0,105919195.0,176194760.0,253502344.0,54683663.0,44471133.0,240850550.0,64320006.0,2682.0,1250.0,1432.0,371.0,373.0,504.0,454.0,369.0,611.0,200.0,187.0,219.0,216.0,161.0,267.0,171.0,186.0,285.0,238.0,208.0,344.0,1261.0,0.0,1261.0,786523.0,349332.0,437191.0,157939.0,96205.0,137221.0,134622.0,104949.0,155586.0,248701.0,173126.0,84687.0,80519.0,103177.0,96315.0,112898.0,111624.0,113127.0,111782.0,111852.0,111695.0,113546.0,5,5,20,1,0,0,0,199733,442978,11650,서초구,11650600,방배1동,62116
20244,A,골목상권,3110925,서초중학교,CS100010,커피-음료,133704493,19140,110678555,23025938,21287410,23404398,19781152,22575026,23630569,10381947,12643991,0,35315705,62394415,22016223,12829874,1148276,55482901,52704531,402279,9384853,31639532,29471704,25323403,11965665,15340,3800,3144,3157,2903,3008,3128,1764,2036,0,6415,7751,3243,1586,145,8797,8221,88,1694,4832,4427,3837,2138,4435554.0,8.0,1594475492.0,359515484.0,202251981.0,119720645.0,183380969.0,289964341.0,71563353.0,44983281.0,254818706.0,68276732.0,2932.0,1435.0,1497.0,418.0,439.0,391.0,489.0,503.0,692.0,235.0,237.0,193.0,226.0,243.0,301.0,183.0,202.0,198.0,263.0,260.0,391.0,1278.0,0.0,1278.0,541477.0,262601.0,278876.0,109323.0,72570.0,82609.0,88442.0,89389.0,99144.0,179921.0,122775.0,57243.0,50533.0,63267.0,67738.0,79722.0,78130.0,77819.0,77922.0,77002.0,74071.0,76812.0,2,4,0,0,0,0,2,200617,443038,11650,서초구,11650530,서초3동,71878
20244,A,골목상권,3110926,신중초등학교,CS100010,커피-음료,43428013,5770,38969103,4458910,6650350,9148871,7493754,9383484,6292644,4089701,369209,0,5832320,25463608,10745186,1284048,102851,19521200,21557299,628047,5114055,10977988,12580866,7305428,4472112,5168,602,847,1170,990,1155,1006,550,52,0,990,2964,1591,212,13,2551,2840,76,910,1626,1484,857,438,4234872.0,8.0,2179965263.0,508359397.0,276770078.0,164497665.0,258086217.0,391328102.0,98753098.0,61627312.0,326624623.0,93918771.0,3582.0,1662.0,1920.0,548.0,552.0,548.0,558.0,604.0,772.0,296.0,249.0,242.0,249.0,288.0,338.0,252.0,303.0,306.0,309.0,316.0,434.0,1586.0,0.0,1586.0,785000.0,374548.0,410450.0,183328.0,109376.0,111060.0,143988.0,107351.0,129896.0,202646.0,172714.0,105934.0,99246.0,114750.0,89708.0,116261.0,117792.0,115487.0,117122.0,115052.0,99153.0,104132.0,7,7,0,0,14,1,0,200709,442463,11650,서초구,11650530,서초3동,98883
20244,A,골목상권,3110929,남부터미널역 1번,CS100010,커피-음료,3570429,439,3482709,87720,603223,667186,942286,548323,721691,87720,0,0,360323,2208711,739852,261543,0,1230179,1451979,0,748970,952195,264441,428664,287891,425,14,87,71,108,67,92,14,0,0,38,275,97,29,0,149,198,0,112,102,40,57,39,4363260.0,8.0,2709475123.0,639285988.0,341119415.0,212027144.0,323385498.0,486156351.0,114673715.0,79607848.0,394220539.0,118998625.0,4288.0,2100.0,2188.0,668.0,571.0,643.0,741.0,676.0,989.0,354.0,311.0,312.0,354.0,315.0,454.0,314.0,260.0,331.0,387.0,361.0,535.0,1873.0,0.0,1873.0,1519848.0,691264.0,828584.0,302438.0,184362.0,243582.0,319270.0,205309.0,264887.0,434700.0,325046.0,172492.0,172993.0,221378.0,193240.0,220041.0,219450.0,220699.0,220362.0,220539.0,208997.0,209761.0,9,11,9,1,9,1,2,201821,443233,11650,서초구,11650510,서초1동,186714
20244,A,골목상권,3110930,서초동성당,CS100010,커피-음료,8365134,1223,7873436,491698,1676283,1740980,1276830,1454642,1724701,0,491698,0,3688573,2702671,1973890,0,0,3391456,4042874,0,959413,2578483,1643812,1734000,518623,1143,80,225,264,201,228,225,0,80,0,613,334,276,0,0,449,732,0,131,426,256,289,80,4727095.0,8.0,1112781483.0,253570723.0,140613666.0,85514168.0,129462019.0,202779621.0,48979271.0,31705459.0,172083374.0,48073182.0,1935.0,941.0,994.0,308.0,252.0,309.0,307.0,337.0,422.0,157.0,132.0,144.0,140.0,168.0,200.0,151.0,120.0,165.0,167.0,169.0,222.0,852.0,0.0,852.0,454274.0,216855.0,237419.0,78617.0,53647.0,73135.0,88107.0,73315.0,87455.0,107811.0,102604.0,60121.0,59951.0,71188.0,52600.0,65926.0,66481.0,65920.0,66477.0,66544.0,61402.0,61525.0,4,8,0,0,0,0,4,201869,443675,11650,서초구,11650510,서초1동,98532
20244,A,골목상권,3110931,삼성전자서울R&D(서울우면초등학교),CS100010,커피-음료,667090886,85044,633677565,33413321,128695320,133315842,127127210,117736191,126803002,15096645,18316676,0,181047267,369099202,110107368,6837049,0,384431835,232567741,0,55962350,272019720,221160896,53247379,14609230,80855,4189,17291,17291,14976,15615,15682,2293,1896,0,27965,42390,13586,1103,0,49668,31252,0,8447,36104,26775,7432,2161,4196627.0,8.0,154085568.0,36728109.0,18646613.0,12018994.0,21002242.0,29249015.0,5879960.0,4336466.0,19620117.0,6604052.0,134.0,63.0,71.0,26.0,17.0,14.0,21.0,20.0,36.0,13.0,7.0,7.0,9.0,8.0,19.0,13.0,10.0,7.0,12.0,12.0,17.0,61.0,0.0,61.0,27937.0,17493.0,10443.0,3700.0,2601.0,7351.0,8603.0,3606.0,2077.0,3369.0,6818.0,5981.0,5664.0,4569.0,1536.0,5160.0,5036.0,4825.0,4993.0,4595.0,1765.0,1562.0,10,12,8,1,17,2,2,201846,440746,11650,서초구,11650651,양재1동,44205
20244,A,골목상권,3110934,우면주공아파트,CS100010,커피-음료,36718277,3042,35161873,1556404,6389739,7051397,7461360,6053955,8205422,861391,695013,0,2653983,27008094,4732970,1724479,598751,6290117,9314186,0,1415375,4215639,3510456,3807658,2655176,2826,216,465,631,574,544,612,107,109,0,249,2070,542,171,10,734,1058,0,212,472,419,490,199,3765296.0,8.0,1477357950.0,381934950.0,177561911.0,108472683.0,189436279.0,243038119.0,56781286.0,43986459.0,215161502.0,60984761.0,2615.0,1272.0,1343.0,293.0,294.0,377.0,406.0,385.0,860.0,162.0,163.0,211.0,208.0,184.0,344.0,131.0,131.0,166.0,198.0,201.0,516.0,1279.0,0.0,1279.0,476626.0,237909.0,238718.0,78678.0,46440.0,81301.0,91244.0,65699.0,113268.0,126411.0,109531.0,65880.0,63122.0,63379.0,48304.0,73133.0,72337.0,70433.0,71010.0,68199.0,59828.0,61688.0,10,12,8,1,0,0,2,202315,441057,11650,서초구,11650651,양재1동,80617
20244,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),CS100010,커피-음료,809631914,44251,740158405,69473509,116778999,149428036,117318052,195199561,161433757,42396651,27076858,0,79409931,566547982,72930210,33842746,56901045,166442371,268799903,358751,39731873,106522822,127527300,71399415,89702113,39530,4721,7084,7944,7725,8048,8729,2777,1944,0,8975,27738,5978,1529,31,14655,17759,62,3851,10210,11053,5086,2153,3486004.0,7.0,623519126.0,139899042.0,77759557.0,48170920.0,71876913.0,110329475.0,29604288.0,17341150.0,103415176.0,25122605.0,827.0,420.0,407.0,76.0,105.0,136.0,122.0,151.0,237.0,47.0,58.0,77.0,54.0,71.0,113.0,29.0,47.0,59.0,68.0,80.0,124.0,424.0,0.0,424.0,212928.0,115233.0,97696.0,37006.0,26087.0,37020.0,44805.0,34525.0,33486.0,45407.0,48173.0,30755.0,30865.0,34635.0,23095.0,30679.0,31141.0,30714.0,31282.0,31976.0,29240.0,27894.0,6,7,29,2,29,2,1,203096,440710,11650,서초구,11650652,양재2동,43233
20244,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),CS100010,커피-음료,227222030,24652,218586984,8635046,52402521,52866072,41598406,34129860,37590125,0,8635046,0,64473593,132147065,29181232,1420140,0,64549311,93466156,0,18504062,49535001,46971101,36430622,6574679,23240,1412,5073,4960,4448,4261,4498,0,1412,0,9034,12707,2686,225,0,7946,12770,0,2899,6797,5861,4235,924,5162582.0,9.0,227030927.0,51156840.0,30110669.0,18179823.0,27682461.0,42868840.0,12469386.0,6276401.0,28530096.0,9756411.0,454.0,222.0,232.0,53.0,37.0,82.0,66.0,46.0,170.0,27.0,20.0,41.0,28.0,23.0,83.0,26.0,17.0,41.0,38.0,23.0,87.0,181.0,0.0,181.0,54000.0,28540.0,25460.0,3890.0,6760.0,10790.0,11240.0,8990.0,12330.0,4930.0,12130.0,10040.0,10730.0,10540.0,5630.0,7660.0,7880.0,7840.0,7910.0,7820.0,6850.0,8040.0,3,3,0,0,0,0,0,203216,442094,11650,서초구,11650651,양재1동,40444
